ID,WIKI_ID,DEATH_DATE,BIRTH_DATE,AGE
37729f2574034caf2343a212c943281b,Q636,,1958-07-30,65
bc46f605f972cc9afb9d6b9430cfdd05,Q529639,1992-12-27,1902-02-19,90
3f39eebe485021a6af9acf8ca8e43a9b,Q238919,2013-07-28,1932-09-03,80
f26b8b63fcc72d4874ef556ac2557e08,Q132135,2019-07-30,1940-12-15,78
298996feaba7cb1ae830d844ae928bd7,Q152019,,1946-11-04,77
e3bdcb9c06eace2478cca7cbd373c177,Q486103,,1970-03-24,53
16a0d1b8b8fde50b015bfa8bfb3f41a9,Q550705,,1934-11-02,89
da4fbed57cac4a6fa9dcdeab165f186c,Q557601,1982-01-01,1938-02-03,43
d12bf0c4b4b095e1bd35f20441fe11f7,Q1375345,,1956-10-22,67
c6999e846092f4d08fc8aaf3fef10469,Q469651,,1964-08-06,59
50008f5297c5275d070ba8070d21850b,Q1658707,1996-10-02,1918-05-24,78
7283410d73c479f79f40a6cc3f1b6235,Q953841,,1962-12-07,61
bf3323224349387cdc0d8112491bb842,Q315123,2006-12-12,1935-10-18,71
72ae94aa642e94a15a9201967e478169,Q1676364,,1954-06-13,69
b36e755c5ec9feb7b2cde4d934649bad,Q7925741,,1956-01-01,68
4d8ec2d29a8afae213c37eddfe6fcde2,Q717401,1997-07-24,1906-04-25,91
9fbbd871ba98d2d5e8b0a1acc9a9ef83,Q3248491,2001-12-20,1912-05-11,89
35b3a6c6017387cff00ffdc946c61bc6,Q320829,,1955-01-22,68
8623c59edd0fe1d4d8e96a6613bc86b5,Q216174,,1930-11-07,93
269d934b2be7b30085652627af33cff6,Q232520,,1964-06-22,59
b373db98ffa3fd8b0dce819618642437,Q92609,2022-11-17,1931-04-19,91
8888eaf3efe8585d82e2a8f5c41b5cf8,Q18844106,,1977-07-26,46
8ecc823676282250a1ba799a1cb411cf,Q83493,,1961-04-01,62
53e538a3e9b749aa79be29f59fa70641,Q216288,,1962-02-07,61
cff7db49669543d42e61acdc9a1cce1b,Q3360333,,1952-07-09,71
de8d19d9d9cd9355ea70c5f0a5052271,Q786526,,1948-12-02,75
8c8f494af5714f482d6acd675f47b9f2,Q7945275,1985-05-31,1904-12-01,80
223b0b1a6c4fd10b0fe4ab8038ebc27c,Q3017563,2014-03-15,1936-02-04,78
4289549d995043846487763e52cd704a,Q434521,,1935-02-15,88
1c57ce0956390ab858981b5d9617b69e,Q21552502,2010-06-23,1922-01-01,88
521f3d4d10c887caf9e08b34de025ff6,Q73058,2011-05-07,1924-08-19,86
5f685c2c3e99e3f6a110161584b46111,Q234463,2019-04-05,1927-01-13,92
fecbb67530336ab81cc9a9fdc60ea9c5,Q274187,,1970-12-01,53
dcf08d0c02d2ce863abb198d4a333ee9,Q47544922,,1958-04-06,65
67e2a10b55abefe0567c5c7f0ca0cf05,Q555271,,1985-03-02,38
24441f720b1f2852b9a593e8aab4b129,Q270715,2000-12-03,1917-06-07,83
c5bcbb4ce4c724c9a6f341958cbef663,Q1689050,2023-02-18,1927-08-19,95
39931f118f7a78b6662e726001038c3c,Q7324534,,1947-11-21,76
b1ae5c9f230831ddd9599ef456de55bb,Q1390562,2003-08-11,1937-08-05,66
3a2419533634289a29537e8fa78c7010,Q5485515,2017-08-14,1924-12-26,92
658071833c2c24061c992dd4745fc978,Q7352290,2010-06-22,1943-03-12,67
817a204fa581012f4fe8afc757da2245,Q57452,,1946-10-14,77
38135db656b1ca90d2da818c13b9de93,Q8014431,2006-11-04,1931-01-01,75
2c7b9be9328dfd0f4ada78fd3ed1c40d,Q218031,,1950-12-27,73
415e4079417af8f34c09210cdea4ed99,Q3941624,,1971-08-20,52
bed5448fcb38fa1367806c69d58f8884,Q95125,,1940-05-09,83
a80c10d76b1c8d4ad7ceb07c5d9786f0,Q108597,2012-12-05,1920-12-06,91
60eeeaa33fb4eacb7abb6dbfd40e11bf,Q206916,,1982-07-08,41
06712a641764d0f58bdb16a4382c914b,Q6181163,1994-06-27,1926-12-17,67
2c726ebd6a73988e31f5673a34ff8740,Q84812,,1944-11-13,79
9fd574204672d57bb7f172f86cd8e159,Q2335359,,1949-12-17,74
1266894185f7ad09ae248c22603be212,Q5044274,2007-10-09,1919-11-15,87
08f9bc0b00fcc07a7f5c1efdab22ed8f,Q229319,,1954-10-02,69
afdfb7c6f4c90fc11d58bd2679027fee,Q201418,,1996-04-14,27
4d5e50b21e91aa3935d0e3929f17b467,Q6418942,,1955-05-12,68
aee0cedb7ce6836bfa9f6611f4d79057,Q15524996,2017-03-19,1928-10-17,88
cacc8316ed032030f805772ddf38d523,Q152779,1985-08-08,1906-11-14,78
44bdb3b8014bf86a3b648702b34bc201,Q439022,2011-10-12,1931-03-17,80
d69111abe6feccc86ee8ba2ef9e36f4a,Q5326402,2018-04-20,1931-03-08,87
701ed66d0e884184b98682d24e4b7d4a,Q715605,,1966-03-21,57
d69dcc01ffe59debd3a79b5d8d7fe196,Q251984,,1992-05-18,31
0cdc468ca1faa6d54a5488cf443a4d9b,Q313683,2014-10-25,1943-05-14,71
0903cb956c5d5e45a342f55a7cd5f80c,Q16019311,2012-04-09,1915-03-17,97
89f5b4c7b135045e74918ffe56673ebb,Q981809,,1980-10-25,43
2d7c2f7bb7c5d5b20e63667fd3cfca23,Q460876,1966-08-03,1925-10-13,40
bb0d4775d9a1a8dc7df758f675994152,Q166212,2002-11-14,1915-02-07,87
f7575a55d482c61c4cef031b0f4d5c39,Q104266,,1926-06-28,97
b380b61914cacf232d29bd757742afe6,Q254820,,1958-12-01,65
bd3b7aa5b756a4d2fe52fb3281293155,Q16735187,,1952-01-01,72
dcbd2a3111bc32b110828c659a68fe17,Q55391,1999-12-18,1901-09-25,98
ede99f2a052bf1177a99411c3ccb38ec,Q1941306,,1954-04-29,69
c842954afa104c26c237df5d16687ab7,Q363117,,1951-08-08,72
9f4a505ee1d16d05a32d03aaa0363217,Q3381852,1995-08-01,1915-07-18,80
043fa50c04241f84339878e9ddabae57,Q541912,,1962-08-20,61
031ac85a646c44af0086612a19fac73b,Q335039,,1943-02-05,80
11f58b619485b5a36c69bc158ed9cdc1,Q7704641,,1944-03-25,79
452a245a6bb2e586ca9e63358e0b4715,Q23656614,,1938-06-17,85
59eec9dd266b6da13ce836b39d1541e5,Q2142823,,1955-01-15,68
5198db3fbf5dba7d4887e152a7b6ecba,Q242462,1982-02-24,1910-09-29,71
aad5f7210dcfa3be4a2a7e3e5064e462,Q974539,2000-11-27,1932-09-07,68
4e32b806b4dafa52c72bfc251b8202d9,Q1152442,,1953-05-15,70
e40b9a0f12344c1d1af3165421560e56,Q1397384,2003-09-01,1918-09-21,84
6e875cc879e9aca1c35500f947033794,Q40640,2012-06-05,1920-08-22,91
44596f427a90b8f16546e32dccb5e766,Q297384,1995-09-12,1933-11-03,61
1e4486162539692978d97cb5e5e80797,Q15485936,,1958-09-12,65
d02fd56ac287991ebaef1740953c8858,Q5586189,,1967-06-21,56
7fac9c9f1739a804ffc9576cfb7765fa,Q234179,,1968-05-27,55
3e1facaca36edcb4fdfdf2ada8bdcdca,Q5041287,2004-02-01,1992-01-01,12
5c56d4462e541a8adfa70c1c3e374942,Q717058,,1941-01-06,83
0f90b017c2452cf863d6f8a9a1ca4e36,Q57588,1981-07-01,1902-05-21,79
feb3ad7876798c8aaabb42dc8bc5e660,Q7317707,2001-01-24,1913-05-01,87
2ff954e76e8b7f434246c42624956500,Q217037,,1943-09-21,80
48feeeb685db9bc6f052dacb087f4c48,Q317017,1974-11-29,1905-06-07,69
ec0b6787f31e5a4bfc5072ba7caf5590,Q880186,2017-01-02,1928-10-26,88
06f2e0097e0eabfa18ed4b511922aa4e,Q1509908,2013-02-18,1933-01-27,80
1d56a57f7ca91ae942b91b0ff74fa276,Q7323203,,1941-08-20,82
74ea8fa548eecc52c45fa40e6c49bdeb,Q239396,,1985-08-16,38
b59a2b69c252da631e05416063bc387a,Q443835,,1968-06-27,55
27094973642b6ec2c71e1c5fe2b0a358,Q3025408,2007-08-31,1932-03-19,75
0430da1279d0031ad4f908b3098fc44e,Q434342,1992-03-11,1912-05-18,79
c91c493d454f7ed21e2365fb7d86945e,Q1336261,,1991-03-28,32
cf9a2363d05b6f60a4ca3fd5a5983025,Q2637741,2021-11-30,1935-04-08,86
0de79f6c0786ad358cea83bb46d3fecb,Q533169,2016-07-11,1927-03-02,89
d6bd3bb05d9665c6726931ef1e68b956,Q236941,,1944-09-26,79
40c7e108291f5a206b3a50b5572ecaf3,Q7345034,2006-07-16,1937-02-06,69
95bab5f29d82433b5504bd4336e8e3f3,Q5190307,,1953-01-04,71
bde66fe61302f3f43d25d6eb3b0d265e,Q2850996,2006-03-06,1924-07-28,81
a2c60e7e153f51afdee1b4880c955c94,Q7367220,,1962-01-01,62
eeca60f35260b4e34a8e5cda8f7f11d9,Q92809,,1954-12-30,69
5105a05f23a3a8f2dad9484b73a12cb2,Q15516751,2004-12-09,1940-06-05,64
3774d28ad6eb929dcd54bec966b2beca,Q456409,2009-04-03,1917-02-22,92
442f701fa1fa7ebce889607491fa67e0,Q466497,2007-10-17,1931-05-07,76
d347502a2d5115096f3d42885c11a67c,Q318845,,1944-01-08,79
bb5bc8d09a6ec7bca31391d67bf92a67,Q235712,2020-04-05,1919-08-12,100
a00a9797adc4d2bec89a8a8fc5c85907,Q437224,,1933-05-10,90
7f7c46046b4e3ec413c5616403916fc2,Q1160178,2007-08-19,1923-11-23,83
16f21d980b02ee7be7afe89ad0a63fce,Q171530,,1959-05-14,64
df11e190c824f9c1c939552cd5f9c63a,Q363930,2010-01-26,1925-09-24,84
960775ad70e9f0cef47af0132f6e87ef,Q1173810,2005-02-22,1939-01-08,66
8eb61616bf702f86a0a56b4da4770412,Q447039,1921-05-03,1844-06-11,76
fad2a8451a72d4867c0f5648d1fc45b3,Q260841,,1959-11-27,64
38fef532606a931a2c687f3bd97bc1c9,Q5271408,1991-11-12,1931-03-11,60
de8238f4e650b552d2b213fb2e49bdd9,Q312797,,1949-05-17,74
1cab78b5e28eb4d077704b616ecec221,Q3404917,,1959-07-03,64
4bed046e26f940922bafa2fc9419238a,Q230827,,1980-04-26,43
43d926ac9ccdf3319633a727f5e81a6c,Q2578128,2019-02-20,1922-04-28,96
73be107b5afd0df3d2852624d27b24fc,Q311177,,1971-01-16,52
d2f2e7c30692e4fbe2440682aad8eb3f,Q7614524,,1949-01-01,75
eee4a8eef4ed24f64f6d89ad0fbcd649,Q3429447,1988-11-08,1919-06-17,69
b3346d0cc8c6dc693ae08d3c3321762c,Q58592,,1978-06-16,45
f57e323b7d43d21603351b3db1dc92c2,Q1634239,1985-05-17,1913-04-03,72
e3fc9d7365a9404fa6a4ab039d603db8,Q441494,1995-08-07,1929-06-12,66
172131d616b3943bd0343b26161226c9,Q66019,1991-06-08,1942-01-30,49
5637bd7b5352752a8350627bbe001b0a,Q236946,,1969-03-10,54
b2046e3aa01a178be8752500683847e1,Q7342466,,1942-02-22,81
019c45a3ed47004326607e6a08843ac3,Q7803223,,1960-10-13,63
e092b565d5c0fbdfd7d6b7108ea98ebb,Q708729,,1970-01-01,54
c044f1ab54358bc0bd3738d4fabe0793,Q2579562,2022-10-03,1941-11-08,80
2bedab055799eae1d279047860c2dada,Q7959026,,1934-01-01,90
88204b28a178f6389199ab236edf748c,Q453920,2019-12-26,1922-02-06,97
04c45e492da55ef652216810b2a5c676,Q963214,1992-09-08,1908-06-19,84
9249c11d137791d55d0fea927a7bf1f4,Q11124,,1938-08-15,85
3ccffb6f62df86cdf48e037337d858fb,Q765165,1982-11-10,1906-12-19,75
1a550c44411775a3a2cc32f01ae71243,Q983613,,1972-02-04,51
fee7f9b30b70edd447fd2d4bfb385b45,Q81520,,1953-05-16,70
2ed5764ffd1b1c270233413ab56a7789,Q420154,2020-01-31,1934-01-17,86
fa9277a83759b9b9fccfca4ed5fa286b,Q44648,,1941-05-11,82
51ea40d4579acf45897aa30eebe8d09e,Q106326,2007-05-30,1933-03-30,74
a52b2b3fdf200065bc245821a77de48d,Q5071150,1993-08-29,1922-07-18,71
19d340f9f532ac79ff7a4239a028e744,Q3080098,,1967-10-03,56
ea6b48086e8cd3ffae26ff3bafe5f678,Q2266226,1993-07-15,1914-08-05,78
0ef0e92896c0c317f16e2e792b36ccc9,Q3187222,2013-05-13,1927-10-20,85
b64601c6c3d761c6eac826b1afed9c8f,Q6814086,2009-10-30,1933-11-11,75
ba1abee54e415b818c993cdc174b8e05,Q1971876,,1946-01-01,78
e945ff75a824efe33a9aa3969da694fe,Q6175871,2017-08-01,1942-09-27,74
a52cb8197a2edff449458377d6706ec2,Q143945,,1967-12-23,56
36d16c4d0f6971b0cbab43a6f6ac4f8c,Q173169,,1950-04-12,73
6893483ea51b77e94d9a9e00db7e4c7d,Q175277,2023-06-22,1941-03-06,82
ef3f6415bf0e747a1a0a95eca50b76bb,Q1443006,,1964-10-31,59
ca9d90f6039c00e6c18b0199db1ed175,Q346685,1995-06-25,1907-09-17,87
c899b5dd6cacd580667e0a891f2f76ac,Q552681,2015-06-06,1929-02-06,86
d3fdba6ee4b1b4bbed883f7671417d4d,Q859931,,1947-04-15,76
923968c1f67afe9d010a4bf84af397a6,Q217619,1993-11-22,1917-02-25,76
2301e66da5394b94cf847534a14a53e9,Q260649,,1966-03-10,57
c4883f9a3482683748a90db94efe1f7f,Q725027,,1972-09-06,51
8e2f0dedbc427cccf7495a1c5d2d9e8c,Q5298332,1961-08-21,1907-03-04,54
35ba3b671315580b9872073e64716c53,Q2059020,,1946-05-14,77
db22585d1aaf45de4c809dce959a064f,Q449935,1966-01-31,1902-09-01,63
b88047ac1ed38b1b9f37e22740d44a88,Q3569412,2020-10-06,1929-04-08,91
fa4ffc1787f67b0d7d6c0bb1947522e2,Q457580,,1953-07-15,70
44951111ca1c79092603459bd1dc183c,Q310524,,1962-12-11,61
4ad15a092bf373c90378470895769feb,Q542943,2012-02-08,1931-05-02,80
40d8b6294472a06f974597ede8a0c3d4,Q309640,,1941-12-09,82
be20a3d9a4b1b67d4144004edc55b7da,Q957778,,1943-01-15,80
05a9b8d5d7a889db3be24cf33abafead,Q977453,1993-06-06,1936-02-03,57
b6f63de3db02280c8cc6559082adcc06,Q1721073,,1952-07-08,71
75a87535f39bcdd2289636e43d0e3200,Q178237,,1948-10-15,75
9289495f6449e141cd5b0e08e395e65b,Q174843,,1949-12-04,74
cb706f12b0025024235afff2897362a4,Q612436,,1973-11-13,50
867a9c641e917660983de789567abe0d,Q4736872,,1962-07-30,61
7a26b013edacacf5af26f8c8de29692c,Q8924025,,1945-05-27,78
10804dbeddb16405c9411fc56ddbbf5d,Q317817,1998-03-10,1913-01-15,85
c674ec93a0f4adc982858bb9ec316f4c,Q4772558,,1961-11-21,62
ee0109cd16cd3c3fc4a4f5604eef921c,Q77589,,1969-10-23,54
086dcb1618ddc4fceac55ab1534d12f4,Q7342473,2023-10-29,1927-04-21,96
aafda0e7c3466a9d8261c092e7805cbd,Q593735,,1943-05-24,80
2782d6429c62a9fcd8e8c9ccba9144ed,Q441161,2016-09-08,1938-05-24,78
15aa3b74c1035aa08bcdc0023877d52c,Q333701,,1947-05-18,76
261cf8eeb68ffd3db37e4c8c4e8edfb1,Q442274,,1958-07-30,65
52398364cca6d5514d27929f18727d17,Q779416,,1965-05-27,58
af3818844e99fe11567dd802ba5a5f56,Q242709,,1946-04-23,77
315ad3b3dc996c24506ca9930ad6a9d1,Q1189001,2009-12-26,1924-11-28,85
871003b4e8b18982000a677973820c09,Q24598,,1944-12-27,79
a85908f8f3a35f20ef425646d2f7a61f,Q4777197,,1947-02-13,76
6f5e417286487c04d340949f577d432a,Q4934625,,1969-10-07,54
08cdd138fec3a7b9d7b94ad0f1517a64,Q5327,1995-01-18,1903-03-24,91
e7dc54f5d87b6ad6e678672f1e653f22,Q311241,,1969-02-05,54
dca37f7edd118f13b82c53bebcc8827e,Q22003499,2023-01-01,1946-04-05,76
bb85e84df9f2f441014ce407af164aac,Q7145428,,1953-01-01,71
fc4d4a81643dcc57810166293139bf0c,Q363659,,1947-06-23,76
aacfd85eb55755ccb3b17b6f01fd4ea4,Q554131,2023-09-09,1928-08-27,95
e240f34bf256431d77fdae1166bddeb9,Q6236728,2018-10-01,1936-10-05,81
95a615e847b2bbe6e34b713e10855c06,Q715511,2023-10-05,1942-12-09,80
10890002c0364c42f5c283ee3adc1e1f,Q166197,,1976-07-17,47
2bc3e029111bfccdd2da47b1ec90c0c7,Q2850999,,1944-02-03,79
6e657f83fea30a425204cc9046928c76,Q885559,,1937-07-16,86
a16ecef267a466cfd951d15f78850c0b,Q256708,,1984-09-16,39
6a1e8171356bd5011d7964266b73d8f4,Q469954,,1991-08-17,32
892444bb4d8c1397b3a398c62ddebe46,Q1070694,,1960-05-16,63
b728759e88087cd70572d523b3ebe162,Q439927,,1971-09-08,52
f16e3d61f9dac00cdde625a10a7e351b,Q155700,,1989-05-05,34
962ee73bb932166e317a3ec668b0a3a5,Q139697,,1981-10-09,42
a026ebed9820b21450565ce53325b1db,Q4488,,1959-01-05,65
7d73deeff805f28494e03e8cdedb8b69,Q240623,,1940-03-25,83
77070d6c4d2018ce9d282ddf087c327d,Q1037205,1992-09-04,1927-06-02,65
a8e83ab577dfd6559c22949d967bcd80,Q292453,,1956-07-30,67
1ef94c880f23729d9885dff2d4b3e489,Q561689,,1954-12-02,69
b79baedc648365fc74d9fda648610fc2,Q5128738,2002-02-02,1937-02-23,64
9ba3ea9b09c734f2bd8f8a645d86b9a0,Q278804,1983-01-26,1913-09-11,69
1eb82551c70ebe1da94680bfad52d440,Q16240900,2002-01-01,1949-01-01,53
9fd015f09d4cd515b68cb4459cfb0996,Q461512,,1946-11-11,77
f2c6fc66a0e71f6193173ceae3bac9e2,Q11854560,1987-06-30,1920-02-13,67
ed55f7af35fd7a14194d5d2128b71e66,Q7345,,1964-06-22,59
7eced51844818410fe5a276208ba514d,Q362963,2002-03-01,1914-07-26,87
114599637ff7d6ce4fcaca07e23c739b,Q1444389,2007-06-29,1920-06-01,87
e40e8e8baa70230cd06da44711864f48,Q322586,2005-03-10,1951-08-24,53
fad8149b391b21fb2fa02ff06ee78c7b,Q953948,1975-10-26,1939-09-28,36
bece56fe33d4a02280405b0f44e03ad1,Q4348029,,1923-01-29,100
0f7e261f5105a737886646e97f65851d,Q310752,,1949-07-17,74
b24358b44d8d757114e92b1a2afb0dcb,Q5475721,2003-04-22,1925-08-07,77
de55be94dcdf26f8b643a931074f6fe9,Q982095,,1936-12-05,87
715981210dbc8b29d6dfc949efe64b0f,Q169982,,1969-11-13,54
9cff04d0c9fe57c3ef0175e49f783c7f,Q6262153,,1946-01-01,78
b60ba2c91501bb3fe2f2f3741f9fc7e9,Q5284073,,1974-09-09,49
9e3fbc32e3da8899f9b0dfdd4ae889d9,Q267422,,1974-10-18,49
2dca5c8c60e4bdfaeddc41fc0d6375df,Q5303476,,1959-08-27,64
6d94b0e2b95644379301c701bc908ee4,Q25369,2020-01-26,1978-08-23,41
d21c299625adf877c99f4556eea2ac4f,Q372820,,1939-12-08,84
eff2c0503bae431b876183806efd0a9d,Q1277459,2002-07-02,1926-12-26,75
7ea9e14e5ab9d69c24c3a50ece8f9daf,Q444306,,1964-06-13,59
753b59f1ce12a5e5b6ba4cacd77d7ce4,Q372820,,1939-12-08,84
d8d5fabee8e064288f8edaa072b3fe9f,Q1356518,1965-07-23,1903-09-25,61
039e13b70ac8b748d579cc24530ceffd,Q970560,,1967-05-07,56
7bfbb88957e274056f76a5901c36723e,Q887898,,1954-12-09,69
b36a22a1de1de83515af61be7ea933c0,Q5462385,,1961-03-10,62
575ac7215316130cefb452c67f0a2bd5,Q219368,,1956-02-24,67
919cebda8fea7c5c9177b36293ec7d44,Q515887,,1948-06-30,75
8d6c4a494b1222acf4adfed27c05ee4f,Q1053872,,1979-12-31,44
80bc0604fdf8bd0a36cfe8d2bb3399c1,Q6686696,,1952-02-15,71
e3c6784064e6c1f5d5e8579174bc771d,Q713939,,1943-01-16,80
499db3de6e083f504b12a7bab3148904,Q935081,,1960-09-12,63
cb42c430123627add5d51d4bcf60ad55,Q1506084,,1943-06-24,80
cb93af776719f173a64f47381231c4a4,Q2322261,,1965-05-03,58
44b4c5d0c793158776a767d97a90ad01,Q239739,2006-02-24,1947-06-22,58
ffa7892237333fdcaeeabf1a4c2127b1,Q945928,,1938-12-21,85
4075de40f92fb1ebcdb256377b0b5f06,Q118341358,,1951-01-01,73
440e29099cc7bb758ea81f29b8e13b4b,Q1507018,1999-07-15,1920-03-06,79
1d558772b0c0aa9f33617d3a10ade726,Q49888,2010-10-10,1940-03-21,70
af640b8fe079cee20bb5772dd549ad2b,Q639647,1996-04-13,1921-10-17,74
3b7e74579ff278f13f0973ab2b16aa5b,Q203730,,1972-01-01,52
6e25dc712882a9b081e16b9fbaa9d41c,Q182035,1982-03-08,1902-12-09,79
2332b2113083030c220b93af8178789f,Q3621850,2004-09-08,1918-02-23,86
2c373813ce7c754d3c28cbc1f2733418,Q102813,1985-10-10,1920-07-11,65
f4970dfab19b3524af594819f2037d5c,Q1365901,,1943-07-24,80
4edbd2ae568b89fe0870a00f3a95e8df,Q5590350,1986-10-08,1918-10-09,67
ea4798cb5ce8ba5426fba48813382949,Q465106,2010-07-04,1927-01-21,83
03974895554d6cc7268d0bc382a3afeb,Q503497,,1945-01-20,78
77f34f1fb569d9c21a8cc9455d706214,Q379548,,1951-04-13,72
04d9d5708a1f9fd757b11ccd5ac17271,Q6381598,,1952-11-12,71
9a7f2f667c2ff6583aaae4ce2a16c11e,Q7173066,,1942-03-07,81
92f025fedcee4e087a3b954ab718513a,Q8007398,,1945-08-19,78
65425ebee9bb2e2d4d87054b6e87400b,Q449013,,1967-05-02,56
d175633506f35362456816a0fe2f13bf,Q168041,2017-05-26,1928-03-28,89
f7e3735f1fb6e8e8962180b0cae26ed6,Q2439562,,1956-02-14,67
c5505dbb94ec1bc7c5da370249a8dd9c,Q7626375,,1947-01-01,77
b1a6425b7e1466b1a63b28aef51bb044,Q184556,,1963-12-04,60
a2b65b2a7ea583b073a515c838d27624,Q4818346,2017-03-04,1945-01-15,72
3f16b3d5997f147185e3efb081930fdb,Q153694,,1975-09-09,48
257d2a7e9b04471c5e998a72352e60fe,Q3568469,,1968-01-01,56
1b74c2800a15b7ebc0cdfaf3265d8930,Q233974,,1943-07-15,80
40a16017379d766c748ddda9300c50ff,Q541428,,1970-07-02,53
30168e1685ec4feb46d3b7d0d878765e,Q309716,2016-08-24,1926-09-14,89
2cc72ae4bd85cd8ee068ad6e8b85356f,Q623999,1989-03-17,1959-09-03,29
65eca1e7bd80109012de47e5ef2cd969,Q4873944,,1948-12-23,75
ced1b916ec11a3f35f733c955271570e,Q6214300,,1956-03-11,67
bdb9c8019b4d83bc1dd22f9488df62cf,Q1185425,1992-07-16,1940-09-10,51
41cc02d218afeb9dae88a2e4cc895c59,Q950397,1979-04-04,1903-03-20,76
3becfbea52d5cfc91406dbd23c066c5d,Q983532,,1947-04-27,76
69be87ef4fc6469e43cf356ef42915ea,Q537202,,1939-03-16,84
8d6c252497a64a0d6eb47f0ba727fc54,Q59656322,,1952-05-23,71
f39b96e4c3bc6c327320940e694947b5,Q918576,1987-05-04,1942-12-17,44
f4c032f212d57f1b58676323b1dec8ba,Q715169,1582-09-28,1506-02-01,76
34a859d4ceec83f0cb28585955a46ef6,Q255565,,1933-04-26,90
9038ebc9ffa68774f394e14186912d59,Q1561837,,1973-03-21,50
fc22be8dfcdd2ad7cdf32aae6a419ce8,Q673434,,1957-06-16,66
31fbcdb53afd8885eec17ce464ce7b05,Q3056623,,1976-07-02,47
74623faf42b59ece00aa47f1c12c1019,Q8019986,1975-03-31,1903-09-07,71
9cd9930e60b8029525220e53e06f479d,Q205353,2013-01-09,1919-10-03,93
1adfccebe4a4c9f7d596e10d7dff6b11,Q3294019,,1960-07-17,63
4d1c9a9d6e8ad29b809d675487c24131,Q999881,2018-03-05,1928-03-19,89
570760c75148822193f95ee0f4e8f827,Q1225141,,1948-01-14,75
5c86a71776bb3d3e10a3fcf18ffd7838,Q1160497,2009-03-07,1917-11-01,91
7ed6abc19991a473592fb872a8e730e7,Q3218030,2004-12-02,1923-01-31,81
42bb8dfa9f90124647260f7dc236708a,Q572177,,1929-07-18,94
430084921442d6fa516e4c5f97c45fc1,Q6779052,,1963-07-25,60
f0a3f2f1a3cfad846a2331e10e21585f,Q374936,1979-08-19,1932-12-28,46
ddcf8ca541b80ef9a4c0c52ae9981304,Q313198,2006-07-13,1919-02-05,87
608db56c03461e66b997cb03638a0794,Q711339,1964-08-14,1934-03-25,30
9e91cb89ffe6f52e438f28b8663543da,Q2451247,1994-01-08,1915-06-19,78
57ea26db55a6b4dfd1cb9309f3863888,Q149127,,1938-11-02,85
971805c44569cefe58cdabc856e75cb8,Q3090745,1967-02-16,1911-03-18,55
cd4c15bac7d1747c5ba48012f39d8b84,Q532179,,1964-03-18,59
ff382377f1774375dd2a94d34a8f2605,Q7342579,1878-11-29,1811-03-01,67
30f51d11bd8b966da62a4bad65fc5c1b,Q7963314,1973-12-17,1905-02-07,68
88e1a44aa1d6c1fbf1c265256e71a260,Q561053,1988-08-14,1939-09-23,48
3c9fe1006ebe5142b9a89c630aeddd83,Q1030299,2008-02-02,1909-07-03,98
bab225c08d1fd8d8527957450be3718a,Q2224332,,1980-07-03,43
6cda4aff6566207410535989f2875ecd,Q201617,,1962-01-15,61
a7c8c9ea0c50eb6d398fd74b08471fb5,Q316639,1912-06-01,1846-09-04,65
0f722d6049356ec8e7425a1530949cd6,Q465824,,1958-11-26,65
edce9a955a1708e0b92c61a6f1f711fb,Q3296742,,1975-02-06,48
586b00bd0c14d2ecbc5cca4b59f6e2dd,Q718256,1985-08-06,1923-02-20,62
d9c445dc40a36b3e70d6862720aced21,Q432366,1985-01-11,1895-11-13,89
6b2577c4ba38afdfecf2606f51cb6d70,Q7964664,2022-10-04,1930-06-15,92
1edea3b7261fd190b4240528073e4717,Q442250,,1936-07-24,87
a5007b1cc1dfc0954069c472255e94c9,Q232417,2023-11-16,1936-08-24,87
4f402646d99789348727812589527f2d,Q1680479,,1948-07-30,75
6a5eea31e9297f27e224ce27eb8bb281,Q6166451,,1953-10-27,70
bdb8c0768454a722fe0333ac0fcdaeb5,Q695403,2013-10-01,1930-04-14,83
f76720a8dd0f32dec2e81d6529196f27,Q930534,1974-02-22,1930-01-30,44
8cbfa919d250d284276f69dfc4f05ee7,Q284230,1987-06-26,1904-04-27,83
2e3ba0180afc1f0e6a210712347ecb84,Q4974325,,1945-01-01,79
757a004c5916770813c397616b7da77f,Q266139,,1978-03-16,45
0a37a7c6c918c5ef1e4ea6b24425b272,Q456202,2019-02-02,1945-09-24,73
a6f655c7cd4a6ce21be7958cf7527a97,Q5528828,,1948-01-01,76
24d7e1d080edc79a21dfee3dc9af3251,Q1126725,2016-04-28,1935-01-25,81
381d800e1343f67abeafab37fc2e47b9,Q721270,,1948-07-17,75
44bd196b97838f5c3efdfcbd6dcc8588,Q314485,,1968-01-29,55
79a7d0fb676084fa97f2100bddb6d8ad,Q3181151,,1938-06-28,85
025f833792fa9a95c1ede79b53965782,Q5386213,,1945-08-29,78
52d2b32d184d80d0aaa130f2acc1ab3a,Q212002,,1986-04-03,37
367cb3284b0d96c514d7e5f57f586128,Q5489116,2012-07-14,1928-03-16,84
4e0da148b2846421e8558172890e7469,Q5531108,2013-05-25,1940-12-03,72
ecd3692407a54389f57850f0b1b39e8a,Q528840,,1941-05-10,82
86c53311ffdf277f32492c40dd62f011,Q6301535,,1959-01-16,64
df32f775aefdcc62ebfcb372f9430d62,Q3481379,,1954-10-15,69
